NURBS_PCH DATA: Created by Dave Hutchinson, a PhD student 
	        Computer graphics Unit, University of Manchester 
U: ORDER = 3, CPT NO = 50 
V: ORDER = 3, CPT NO = 39 
U KNOTS VECTOR ==>
0.081029, 0.041407, 1.379719, 1.000000,
0.085117, 0.028463, 1.379686, 1.000000,
0.091710, 0.006102, 1.379659, 1.000000,
0.097723, -0.016499, 1.379677, 1.000000,
0.101707, -0.032220, 1.379703, 1.000000,
0.105750, -0.055031, 1.379860, 1.000000,
0.105940, -0.078076, 1.380284, 1.000000,
0.104446, -0.091615, 1.380643, 1.000000,
0.100736, -0.110183, 1.381248, 1.000000,
0.090388, -0.133649, 1.382401, 1.000000,
0.082064, -0.146987, 1.383222, 1.000000,
0.070729, -0.162790, 1.384297, 1.000000,
0.048147, -0.181275, 1.386190, 1.000000,
0.033501, -0.188700, 1.387332, 1.000000,
0.017153, -0.196687, 1.388601, 1.000000,
-0.010053, -0.205703, 1.390631, 1.000000,
-0.035402, -0.209535, 1.392435, 1.000000,
-0.062963, -0.209277, 1.394314, 1.000000,
-0.079708, -0.206831, 1.395412, 1.000000,
-0.094731, -0.204401, 1.396392, 1.000000,
-0.121378, -0.195268, 1.398040, 1.000000,
-0.137984, -0.185693, 1.398993, 1.000000,
-0.151037, -0.177336, 1.399726, 1.000000,
-0.170155, -0.160122, 1.400706, 1.000000,
-0.181275, -0.143884, 1.401158, 1.000000,
-0.188299, -0.131335, 1.401400, 1.000000,
-0.197939, -0.111564, 1.401683, 1.000000,
-0.204219, -0.094228, 1.401783, 1.000000,
-0.207533, -0.082976, 1.401796, 1.000000,
-0.212093, -0.065352, 1.401774, 1.000000,
-0.216144, -0.044641, 1.401658, 1.000000,
-0.218294, -0.031274, 1.401551, 1.000000,
-0.219648, -0.012679, 1.401291, 1.000000,
-0.215931, 0.011711, 1.400574, 1.000000,
-0.211476, 0.025959, 1.399999, 1.000000,
-0.204808, 0.043199, 1.399217, 1.000000,
-0.188213, 0.065636, 1.397657, 1.000000,
-0.176287, 0.076006, 1.396646, 1.000000,
-0.161752, 0.087954, 1.395426, 1.000000,
-0.120013, 0.113214, 1.392095, 1.000000,
-0.091193, 0.127854, 1.389848, 1.000000,
-0.091168, 0.128024, 1.401873, 1.000000,
-0.059257, 0.132074, 1.399615, 1.000000,
-0.007103, 0.132018, 1.396053, 1.000000,
0.015668, 0.127397, 1.394584, 1.000000,
0.035180, 0.122779, 1.393339, 1.000000,
0.058813, 0.106165, 1.392039, 1.000000,
0.064699, 0.089027, 1.391962, 1.000000,
0.067433, 0.074104, 1.392058, 1.000000,
0.075947, 0.051074, 1.391913, 1.000000,
0.086539, 0.036212, 1.391472, 1.000000,
0.095310, 0.026284, 1.391061, 1.000000,
0.104137, 0.008520, 1.390794, 1.000000,
0.104278, -0.010291, 1.391142, 1.000000,
0.101703, -0.023635, 1.391571, 1.000000,
0.100602, -0.044071, 1.392033, 1.000000,
0.105396, -0.067114, 1.392143, 1.000000,
0.110647, -0.081643, 1.392060, 1.000000,
0.113592, -0.101789, 1.392241, 1.000000,
0.102832, -0.128001, 1.393473, 1.000000,
0.090463, -0.143225, 1.394607, 1.000000,
0.074668, -0.161107, 1.396026, 1.000000,
0.048965, -0.181048, 1.398160, 1.000000,
0.034318, -0.188473, 1.399302, 1.000000,
0.017971, -0.196460, 1.400571, 1.000000,
-0.009235, -0.205476, 1.402601, 1.000000,
-0.034585, -0.209309, 1.404405, 1.000000,
-0.062145, -0.209050, 1.406284, 1.000000,
-0.078890, -0.206604, 1.407381, 1.000000,
-0.093913, -0.204174, 1.408362, 1.000000,
-0.120560, -0.195041, 1.410010, 1.000000,
-0.137166, -0.185466, 1.410963, 1.000000,
-0.150219, -0.177109, 1.411696, 1.000000,
-0.169337, -0.159895, 1.412676, 1.000000,
-0.180458, -0.143657, 1.413128, 1.000000,
-0.187481, -0.131108, 1.413369, 1.000000,
-0.197121, -0.111336, 1.413653, 1.000000,
-0.203401, -0.094001, 1.413753, 1.000000,
-0.206715, -0.082749, 1.413766, 1.000000,
-0.211275, -0.065125, 1.413744, 1.000000,
-0.215326, -0.044413, 1.413628, 1.000000,
-0.217476, -0.031047, 1.413521, 1.000000,
-0.218830, -0.012452, 1.413261, 1.000000,
-0.215113, 0.011938, 1.412544, 1.000000,
-0.210658, 0.026186, 1.411969, 1.000000,
-0.203990, 0.043426, 1.411187, 1.000000,
-0.187395, 0.065863, 1.409627, 1.000000,
-0.175469, 0.076233, 1.408615, 1.000000,
-0.160935, 0.088181, 1.407396, 1.000000,
-0.119195, 0.113441, 1.404064, 1.000000,
-0.090376, 0.128081, 1.401817, 1.000000,
-0.090350, 0.128251, 1.413843, 1.000000,
-0.058439, 0.132301, 1.411585, 1.000000,
-0.006285, 0.132245, 1.408023, 1.000000,
0.016486, 0.127624, 1.406554, 1.000000,
0.035998, 0.123006, 1.405309, 1.000000,
0.059631, 0.106392, 1.404009, 1.000000,
0.065516, 0.089254, 1.403932, 1.000000,
0.068251, 0.074331, 1.404028, 1.000000,
0.073363, 0.050004, 1.404140, 1.000000,
0.077722, 0.032763, 1.404170, 1.000000,
0.080985, 0.020734, 1.404175, 1.000000,
0.086129, 0.001563, 1.404187, 1.000000,
0.090642, -0.015580, 1.404204, 1.000000,
0.093574, -0.026823, 1.404217, 1.000000,
0.098789, -0.044848, 1.404202, 1.000000,
0.106213, -0.066887, 1.404113, 1.000000,
0.111465, -0.081416, 1.404030, 1.000000,
0.114410, -0.101562, 1.404211, 1.000000,
0.103649, -0.127774, 1.405443, 1.000000,
0.091282, -0.142998, 1.406577, 1.000000,
0.075486, -0.160880, 1.407996, 1.000000,
0.049783, -0.180821, 1.410130, 1.000000,
0.035136, -0.188246, 1.411272, 1.000000,
0.018789, -0.196233, 1.412540, 1.000000,
-0.008418, -0.205249, 1.414570, 1.000000,
-0.033767, -0.209082, 1.416375, 1.000000,
-0.061327, -0.208823, 1.418254, 1.000000,
-0.078072, -0.206377, 1.419351, 1.000000,
-0.093095, -0.203946, 1.420332, 1.000000,
-0.119742, -0.194814, 1.421979, 1.000000,
-0.136348, -0.185239, 1.422933, 1.000000,
-0.149401, -0.176882, 1.423666, 1.000000,
-0.168520, -0.159668, 1.424646, 1.000000,
-0.179640, -0.143430, 1.425097, 1.000000,
-0.186662, -0.130881, 1.425339, 1.000000,
-0.196303, -0.111109, 1.425623, 1.000000,
-0.202583, -0.093773, 1.425723, 1.000000,
-0.205897, -0.082522, 1.425736, 1.000000,
-0.210457, -0.064898, 1.425714, 1.000000,
-0.214508, -0.044186, 1.425597, 1.000000,
-0.216658, -0.030819, 1.425491, 1.000000,
-0.218012, -0.012225, 1.425231, 1.000000,
-0.214295, 0.012165, 1.424514, 1.000000,
-0.209840, 0.026413, 1.423939, 1.000000,
-0.203172, 0.043653, 1.423157, 1.000000,
-0.186577, 0.066090, 1.421597, 1.000000,
-0.174651, 0.076460, 1.420585, 1.000000,
-0.160117, 0.088408, 1.419366, 1.000000,
-0.118377, 0.113668, 1.416034, 1.000000,
-0.089558, 0.128308, 1.413787, 1.000000,
-0.089532, 0.128478, 1.425813, 1.000000,
-0.057621, 0.132529, 1.423555, 1.000000,
-0.008535, 0.131262, 1.420225, 1.000000,
0.010787, 0.125278, 1.419018, 1.000000,
0.027040, 0.119375, 1.418020, 1.000000,
0.050838, 0.102091, 1.416722, 1.000000,
0.061614, 0.085834, 1.416294, 1.000000,
0.069217, 0.071882, 1.416039, 1.000000,
0.082904, 0.050327, 1.415512, 1.000000,
0.094056, 0.036392, 1.415015, 1.000000,
0.102275, 0.027074, 1.414630, 1.000000,
0.110336, 0.011156, 1.414381, 1.000000,
0.109956, -0.004685, 1.414708, 1.000000,
0.107094, -0.015629, 1.415111, 1.000000,
0.103965, -0.034927, 1.415691, 1.000000,
0.103095, -0.062077, 1.416265, 1.000000,
0.103528, -0.081186, 1.416598, 1.000000,
0.102000, -0.106062, 1.417174, 1.000000,
0.092842, -0.132968, 1.418310, 1.000000,
0.084518, -0.146306, 1.419132, 1.000000,
0.073182, -0.162109, 1.420206, 1.000000,
0.050601, -0.180594, 1.422100, 1.000000,
0.035954, -0.188019, 1.423242, 1.000000,
0.019607, -0.196005, 1.424510, 1.000000,
-0.007600, -0.205022, 1.426540, 1.000000,
-0.032949, -0.208854, 1.428345, 1.000000,
-0.060508, -0.208596, 1.430224, 1.000000,
-0.077254, -0.206149, 1.431321, 1.000000,
-0.092277, -0.203719, 1.432302, 1.000000,
-0.118925, -0.194587, 1.433949, 1.000000,
-0.135530, -0.185012, 1.434902, 1.000000,
-0.148583, -0.176655, 1.435636, 1.000000,
-0.167702, -0.159441, 1.436616, 1.000000,
-0.178822, -0.143203, 1.437067, 1.000000,
-0.185844, -0.130654, 1.437309, 1.000000,
-0.195485, -0.110882, 1.437593, 1.000000,
-0.201765, -0.093546, 1.437693, 1.000000,
-0.205079, -0.082295, 1.437706, 1.000000,
-0.209639, -0.064670, 1.437683, 1.000000,
-0.213690, -0.043959, 1.437567, 1.000000,
-0.215841, -0.030593, 1.437461, 1.000000,
-0.217195, -0.011998, 1.437201, 1.000000,
-0.213478, 0.012392, 1.436484, 1.000000,
-0.209022, 0.026640, 1.435909, 1.000000,
-0.202354, 0.043880, 1.435127, 1.000000,
-0.185759, 0.066317, 1.433567, 1.000000,
-0.173833, 0.076687, 1.432555, 1.000000,
-0.159299, 0.088635, 1.431336, 1.000000,
-0.117559, 0.113895, 1.428004, 1.000000,
-0.088740, 0.128535, 1.425757, 1.000000,
-0.088714, 0.128705, 1.437783, 1.000000,
-0.056803, 0.132756, 1.435525, 1.000000,
-0.003532, 0.133189, 1.431877, 1.000000,
0.020497, 0.129119, 1.430312, 1.000000,
0.041196, 0.125021, 1.428975, 1.000000,
0.075203, 0.111792, 1.426903, 1.000000,
0.094210, 0.098746, 1.425851, 1.000000,
0.108685, 0.087464, 1.425077, 1.000000,
0.128660, 0.067106, 1.424098, 1.000000,
0.138747, 0.050467, 1.423724, 1.000000,
0.144552, 0.038191, 1.423560, 1.000000,
0.151384, 0.016935, 1.423497, 1.000000,
0.153847, -0.004615, 1.423737, 1.000000,
0.154208, -0.019624, 1.423997, 1.000000,
0.151923, -0.042021, 1.424578, 1.000000,
0.143323, -0.066028, 1.425621, 1.000000,
0.135675, -0.080705, 1.426422, 1.000000,
0.124013, -0.101016, 1.427604, 1.000000,
0.105285, -0.127320, 1.429383, 1.000000,
0.092918, -0.142544, 1.430517, 1.000000,
0.077123, -0.160426, 1.431935, 1.000000,
0.051419, -0.180367, 1.434070, 1.000000,
0.036772, -0.187791, 1.435212, 1.000000,
0.020424, -0.195779, 1.436480, 1.000000,
-0.006781, -0.204795, 1.438510, 1.000000,
-0.032131, -0.208627, 1.440315, 1.000000,
-0.059690, -0.208369, 1.442194, 1.000000,
-0.076436, -0.205922, 1.443291, 1.000000,
-0.091459, -0.203492, 1.444272, 1.000000,
-0.118107, -0.194360, 1.445919, 1.000000,
-0.134712, -0.184785, 1.446872, 1.000000,
-0.147765, -0.176428, 1.447606, 1.000000,
-0.166884, -0.159214, 1.448586, 1.000000,
-0.178004, -0.142976, 1.449037, 1.000000,
-0.185027, -0.130427, 1.449279, 1.000000,
-0.194667, -0.110655, 1.449563, 1.000000,
-0.200947, -0.093319, 1.449663, 1.000000,
-0.204261, -0.082068, 1.449676, 1.000000,
-0.208821, -0.064443, 1.449654, 1.000000,
-0.212872, -0.043732, 1.449537, 1.000000,
-0.215023, -0.030365, 1.449431, 1.000000,
-0.216377, -0.011771, 1.449171, 1.000000,
-0.212660, 0.012619, 1.448454, 1.000000,
-0.208204, 0.026867, 1.447879, 1.000000,
-0.201536, 0.044107, 1.447096, 1.000000,
-0.184942, 0.066544, 1.445537, 1.000000,
-0.173015, 0.076914, 1.444525, 1.000000,
-0.158481, 0.088862, 1.443306, 1.000000,
-0.116741, 0.114122, 1.439974, 1.000000,
-0.087921, 0.128762, 1.437727, 1.000000,
-0.087896, 0.128932, 1.449752, 1.000000,
-0.055985, 0.132983, 1.447495, 1.000000,
0.001323, 0.134358, 1.443553, 1.000000,
0.029894, 0.131346, 1.441658, 1.000000,
0.054883, 0.128249, 1.440009, 1.000000,
0.095673, 0.117724, 1.437422, 1.000000,
0.118245, 0.107111, 1.436081, 1.000000,
0.135379, 0.097904, 1.435085, 1.000000,
0.158870, 0.078502, 1.433847, 1.000000,
0.170524, 0.059814, 1.433406, 1.000000,
0.177146, 0.045284, 1.433229, 1.000000,
0.185052, 0.020296, 1.433163, 1.000000,
0.188130, -0.004803, 1.433428, 1.000000,
0.188777, -0.022212, 1.433714, 1.000000,
0.185403, -0.047824, 1.434431, 1.000000,
0.172334, -0.074476, 1.435829, 1.000000,
0.160672, -0.090457, 1.436929, 1.000000,
0.143486, -0.111547, 1.438504, 1.000000,
0.117707, -0.135390, 1.440717, 1.000000,
0.101303, -0.147728, 1.442072, 1.000000,
0.081056, -0.162427, 1.443735, 1.000000,
0.052237, -0.180140, 1.446040, 1.000000,
0.037590, -0.187564, 1.447182, 1.000000,
0.021242, -0.195552, 1.448450, 1.000000,
-0.005963, -0.204568, 1.450480, 1.000000,
-0.031313, -0.208400, 1.452285, 1.000000,
-0.058873, -0.208142, 1.454163, 1.000000,
-0.075618, -0.205695, 1.455261, 1.000000,
-0.090642, -0.203265, 1.456242, 1.000000,
-0.117289, -0.194133, 1.457889, 1.000000,
-0.133894, -0.184558, 1.458842, 1.000000,
-0.146947, -0.176201, 1.459576, 1.000000,
-0.166066, -0.158987, 1.460556, 1.000000,
-0.177186, -0.142748, 1.461007, 1.000000,
-0.184209, -0.130200, 1.461249, 1.000000,
-0.193850, -0.110428, 1.461533, 1.000000,
-0.200130, -0.093092, 1.461633, 1.000000,
-0.203443, -0.081841, 1.461646, 1.000000,
-0.208004, -0.064216, 1.461623, 1.000000,
-0.212055, -0.043505, 1.461507, 1.000000,
-0.214205, -0.030138, 1.461401, 1.000000,
-0.215559, -0.011544, 1.461141, 1.000000,
-0.211842, 0.012846, 1.460424, 1.000000,
-0.207386, 0.027094, 1.459849, 1.000000,
-0.200718, 0.044334, 1.459066, 1.000000,
-0.184124, 0.066771, 1.457507, 1.000000,
-0.172198, 0.077141, 1.456495, 1.000000,
-0.157663, 0.089090, 1.455275, 1.000000,
-0.115923, 0.114349, 1.451944, 1.000000,
-0.087103, 0.128989, 1.449697, 1.000000,
-0.087079, 0.129159, 1.461722, 1.000000,
-0.044705, 0.138023, 1.458659, 1.000000,
0.025389, 0.148019, 1.453680, 1.000000,
0.056573, 0.149293, 1.451525, 1.000000,
0.083376, 0.149943, 1.449681, 1.000000,
0.127934, 0.143009, 1.446768, 1.000000,
0.153296, 0.132176, 1.445240, 1.000000,
0.172717, 0.122267, 1.444101, 1.000000,
0.200364, 0.101093, 1.442614, 1.000000,
0.215443, 0.080440, 1.441975, 1.000000,
0.224598, 0.064323, 1.441655, 1.000000,
0.234313, 0.033929, 1.441568, 1.000000,
0.235655, -0.000337, 1.442126, 1.000000,
0.234009, -0.025252, 1.442711, 1.000000,
0.225381, -0.059458, 1.443950, 1.000000,
0.202692, -0.089657, 1.446073, 1.000000,
0.183599, -0.105603, 1.447680, 1.000000,
0.158001, -0.126004, 1.449816, 1.000000,
0.127653, -0.146794, 1.452284, 1.000000,
0.111268, -0.156455, 1.453587, 1.000000,
0.090723, -0.168067, 1.455211, 1.000000,
0.059535, -0.182693, 1.457620, 1.000000,
0.042729, -0.189190, 1.458892, 1.000000,
0.024094, -0.196196, 1.460298, 1.000000,
-0.005145, -0.204340, 1.462450, 1.000000,
-0.030495, -0.208173, 1.464255, 1.000000,
-0.058055, -0.207915, 1.466133, 1.000000,
-0.074800, -0.205468, 1.467231, 1.000000,
-0.089823, -0.203038, 1.468212, 1.000000,
-0.116471, -0.193906, 1.469859, 1.000000,
-0.133076, -0.184331, 1.470812, 1.000000,
-0.146129, -0.175974, 1.471546, 1.000000,
-0.165248, -0.158760, 1.472526, 1.000000,
-0.176368, -0.142521, 1.472977, 1.000000,
-0.183391, -0.129973, 1.473219, 1.000000,
-0.193031, -0.110201, 1.473503, 1.000000,
-0.199312, -0.092865, 1.473603, 1.000000,
-0.202625, -0.081614, 1.473616, 1.000000,
-0.207186, -0.063989, 1.473593, 1.000000,
-0.211237, -0.043278, 1.473477, 1.000000,
-0.213387, -0.029911, 1.473371, 1.000000,
-0.214741, -0.011317, 1.473110, 1.000000,
-0.211024, 0.013073, 1.472394, 1.000000,
-0.206568, 0.027321, 1.471819, 1.000000,
-0.199901, 0.044561, 1.471036, 1.000000,
-0.183306, 0.066998, 1.469477, 1.000000,
-0.171380, 0.077368, 1.468465, 1.000000,
-0.156844, 0.089317, 1.467245, 1.000000,
-0.115105, 0.114576, 1.463914, 1.000000,
-0.086285, 0.129216, 1.461667, 1.000000,
-0.086261, 0.129386, 1.473692, 1.000000,
-0.043887, 0.138250, 1.470629, 1.000000,
0.023944, 0.146720, 1.465833, 1.000000,
0.052582, 0.146278, 1.463885, 1.000000,
0.076981, 0.145306, 1.462236, 1.000000,
0.117651, 0.137861, 1.459598, 1.000000,
0.140894, 0.128613, 1.458185, 1.000000,
0.158714, 0.120359, 1.457124, 1.000000,
0.187021, 0.101037, 1.455557, 1.000000,
0.206247, 0.080748, 1.454628, 1.000000,
0.219408, 0.064600, 1.454035, 1.000000,
0.232079, 0.034170, 1.453746, 1.000000,
0.230906, -0.000105, 1.454477, 1.000000,
0.225833, -0.025017, 1.455296, 1.000000,
0.214484, -0.059222, 1.456720, 1.000000,
0.194088, -0.089423, 1.458687, 1.000000,
0.178420, -0.105371, 1.460060, 1.000000,
0.156703, -0.125775, 1.461931, 1.000000,
0.128471, -0.146567, 1.464254, 1.000000,
0.112086, -0.156228, 1.465557, 1.000000,
0.091541, -0.167840, 1.467181, 1.000000,
0.060353, -0.182466, 1.469590, 1.000000,
0.043547, -0.188963, 1.470862, 1.000000,
0.024912, -0.195969, 1.472268, 1.000000,
-0.004327, -0.204113, 1.474420, 1.000000,
-0.029677, -0.207946, 1.476225, 1.000000,
-0.057237, -0.207688, 1.478103, 1.000000,
-0.073983, -0.205241, 1.479201, 1.000000,
-0.089005, -0.202811, 1.480182, 1.000000,
-0.115653, -0.193678, 1.481829, 1.000000,
-0.132259, -0.184104, 1.482782, 1.000000,
-0.145311, -0.175747, 1.483516, 1.000000,
-0.164430, -0.158533, 1.484495, 1.000000,
-0.175550, -0.142295, 1.484947, 1.000000,
-0.182573, -0.129746, 1.485189, 1.000000,
-0.192213, -0.109974, 1.485473, 1.000000,
-0.198493, -0.092638, 1.485573, 1.000000,
-0.201807, -0.081387, 1.485586, 1.000000,
-0.206368, -0.063762, 1.485563, 1.000000,
-0.210419, -0.043051, 1.485447, 1.000000,
-0.212569, -0.029684, 1.485340, 1.000000,
-0.213923, -0.011090, 1.485080, 1.000000,
-0.210206, 0.013300, 1.484364, 1.000000,
-0.205751, 0.027548, 1.483789, 1.000000,
-0.199082, 0.044788, 1.483006, 1.000000,
-0.182487, 0.067225, 1.481447, 1.000000,
-0.170562, 0.077595, 1.480435, 1.000000,
-0.156027, 0.089543, 1.479215, 1.000000,
-0.114287, 0.114803, 1.475884, 1.000000,
-0.085467, 0.129443, 1.473637, 1.000000,
-0.085443, 0.129613, 1.485662, 1.000000,
-0.043069, 0.138477, 1.482599, 1.000000,
0.024761, 0.146947, 1.477803, 1.000000,
0.053400, 0.146505, 1.475855, 1.000000,
0.077799, 0.145533, 1.474206, 1.000000,
0.115839, 0.137505, 1.471759, 1.000000,
0.135325, 0.127425, 1.470619, 1.000000,
0.149739, 0.118416, 1.469805, 1.000000,
0.173316, 0.097998, 1.468581, 1.000000,
0.190116, 0.077080, 1.467830, 1.000000,
0.201863, 0.060540, 1.467341, 1.000000,
0.214372, 0.029974, 1.467066, 1.000000,
0.216201, -0.003687, 1.467579, 1.000000,
0.214181, -0.027943, 1.468178, 1.000000,
0.206958, -0.061221, 1.469302, 1.000000,
0.190047, -0.090545, 1.471014, 1.000000,
0.176146, -0.106003, 1.472257, 1.000000,
0.156430, -0.125851, 1.473981, 1.000000,
0.129290, -0.146340, 1.476224, 1.000000,
0.112904, -0.156001, 1.477527, 1.000000,
0.092359, -0.167613, 1.479151, 1.000000,
0.061171, -0.182238, 1.481560, 1.000000,
0.044364, -0.188736, 1.482832, 1.000000,
0.025730, -0.195742, 1.484238, 1.000000,
-0.003510, -0.203887, 1.486390, 1.000000,
-0.028860, -0.207719, 1.488195, 1.000000,
-0.056419, -0.207461, 1.490073, 1.000000,
-0.073165, -0.205014, 1.491171, 1.000000,
-0.088187, -0.202584, 1.492152, 1.000000,
-0.114834, -0.193451, 1.493799, 1.000000,
-0.131441, -0.183877, 1.494752, 1.000000,
-0.144494, -0.175520, 1.495486, 1.000000,
-0.163611, -0.158305, 1.496465, 1.000000,
-0.174732, -0.142067, 1.496917, 1.000000,
-0.181755, -0.129519, 1.497159, 1.000000,
-0.191395, -0.109747, 1.497443, 1.000000,
-0.197675, -0.092411, 1.497543, 1.000000,
-0.200989, -0.081159, 1.497556, 1.000000,
-0.205550, -0.063535, 1.497533, 1.000000,
-0.209601, -0.042824, 1.497417, 1.000000,
-0.211751, -0.029457, 1.497311, 1.000000,
-0.213105, -0.010863, 1.497050, 1.000000,
-0.209388, 0.013527, 1.496334, 1.000000,
-0.204933, 0.027775, 1.495759, 1.000000,
-0.198264, 0.045015, 1.494976, 1.000000,
-0.181669, 0.067452, 1.493417, 1.000000,
-0.169744, 0.077822, 1.492405, 1.000000,
-0.155209, 0.089771, 1.491185, 1.000000,
-0.113469, 0.115031, 1.487854, 1.000000,
-0.084650, 0.129670, 1.485607, 1.000000,
-0.084625, 0.129840, 1.497632, 1.000000,
-0.042251, 0.138704, 1.494569, 1.000000,
0.025580, 0.147174, 1.489773, 1.000000,
0.054218, 0.146732, 1.487825, 1.000000,
0.078618, 0.145760, 1.486176, 1.000000,
0.114693, 0.137924, 1.483859, 1.000000,
0.131376, 0.128117, 1.482906, 1.000000,
0.143247, 0.119356, 1.482260, 1.000000,
0.161963, 0.098314, 1.481381, 1.000000,
0.174510, 0.075801, 1.480950, 1.000000,
0.183048, 0.057797, 1.480709, 1.000000,
0.193687, 0.026237, 1.480580, 1.000000,
0.198730, -0.006296, 1.480853, 1.000000,
0.200498, -0.029118, 1.481165, 1.000000,
0.198646, -0.061545, 1.481907, 1.000000,
0.186880, -0.092759, 1.483303, 1.000000,
0.175887, -0.110463, 1.484390, 1.000000,
0.159233, -0.132361, 1.485943, 1.000000,
0.132820, -0.151941, 1.488119, 1.000000,
0.115490, -0.159575, 1.489448, 1.000000,
0.093906, -0.168951, 1.491101, 1.000000,
0.061989, -0.182011, 1.493530, 1.000000,
0.045182, -0.188509, 1.494801, 1.000000,
0.026548, -0.195515, 1.496208, 1.000000,
-0.002692, -0.203659, 1.498360, 1.000000,
-0.028042, -0.207492, 1.500165, 1.000000,
-0.056117, -0.209891, 1.502129, 1.000000,
-0.073443, -0.210433, 1.503323, 1.000000,
-0.089015, -0.210827, 1.504394, 1.000000,
-0.117494, -0.205148, 1.506233, 1.000000,
-0.135934, -0.196476, 1.507328, 1.000000,
-0.150577, -0.188560, 1.508179, 1.000000,
-0.171200, -0.171645, 1.509267, 1.000000,
-0.182161, -0.155147, 1.509703, 1.000000,
-0.188703, -0.142274, 1.509906, 1.000000,
-0.198172, -0.121415, 1.510157, 1.000000,
-0.205196, -0.102249, 1.510274, 1.000000,
-0.209306, -0.089501, 1.510313, 1.000000,
-0.214911, -0.069928, 1.510324, 1.000000,
-0.219770, -0.047746, 1.510236, 1.000000,
-0.222293, -0.033720, 1.510142, 1.000000,
-0.223779, -0.013603, 1.509862, 1.000000,
-0.218927, 0.014815, 1.508991, 1.000000,
-0.213265, 0.032259, 1.508273, 1.000000,
-0.205028, 0.052669, 1.507323, 1.000000,
-0.185715, 0.074914, 1.505582, 1.000000,
-0.172168, 0.082872, 1.504505, 1.000000,
-0.155917, 0.092267, 1.503216, 1.000000,
-0.112651, 0.115258, 1.499824, 1.000000,
-0.083832, 0.129897, 1.497577, 1.000000,
-0.082011, 0.126512, 1.509547, 1.000000,
-0.040030, 0.136792, 1.506483, 1.000000,
0.027356, 0.146217, 1.501700, 1.000000,
0.055938, 0.145253, 1.499765, 1.000000,
0.080308, 0.143701, 1.498130, 1.000000,
0.118324, 0.133416, 1.495727, 1.000000,
0.137817, 0.120940, 1.494632, 1.000000,
0.152242, 0.109835, 1.493857, 1.000000,
0.172442, 0.087397, 1.492902, 1.000000,
0.183030, 0.066624, 1.492573, 1.000000,
0.189289, 0.050658, 1.492448, 1.000000,
0.197233, 0.023693, 1.492416, 1.000000,
0.201277, -0.002703, 1.492641, 1.000000,
